repository,star_range,star,latest_push,files,total_dependencies,number_of_vulnerabilities,ghsa,cve_strings,cvss,severity,sploitus_number_of_pocs
jiewenhuang/halo-theme-joe3.0,240..450,301,2025-09-24T08:17:26Z,package.json,12,1,GHSA-gcx4-mw62-g8wm,CVE-2024-47068,6.1,HIGH,0
zenmoney/ZenPlugins,240..450,302,2025-09-17T09:08:22Z,package.json,81,30,"GHSA-977x-g7h5-7qgw,GHSA-92xj-mqp7-vmcj,GHSA-5h4j-qrvg-9xhw,GHSA-xwcq-pm8m-c4vf,GHSA-49q7-c7j4-3p7m,GHSA-rh63-9qcf-83gf,GHSA-434g-2637-qmqr,GHSA-3fvg-4v2m-98jf,GHSA-qwcr-r2fm-qrc7,GHSA-776f-qx25-q3cc,GHSA-gf8q-jrpm-jvxq,GHSA-fc9h-whq2-v747,GHSA-56x4-j7p9-fcf9,GHSA-8hfj-j24r-96c4,GHSA-6x33-pw7p-hmpq,GHSA-5rrq-pxf6-6jx5,GHSA-r9p9-mrjm-926w,GHSA-5pgg-2g8v-p4x9,GHSA-x4jg-mjrx-434g,GHSA-wc69-rhjr-hc9g,GHSA-g954-5hwp-pp24,GHSA-v78c-4p63-2j6c,GHSA-cfm4-qjh2-4765,GHSA-8fr3-hfg3-gpgp,GHSA-vjh7-7g9h-fjfh,GHSA-h755-8qp9-cq85,GHSA-4r6h-8v6p-xvw6,GHSA-wxgw-qj99-44c2,GHSA-2r2c-g63r-vccr,GHSA-f7q4-pwc6-w24p","CVE-2024-42460,CVE-2023-30533,CVE-2024-42459,CVE-2024-21484,CVE-2022-24785,CVE-2024-48948,CVE-2022-25878,CVE-2022-24772,CVE-2024-22363,CVE-2022-0122,CVE-2023-36665,CVE-2022-24773,CVE-2022-25898,CVE-2020-7720,CVE-2020-28498,CVE-2024-48949,CVE-2024-45590,CVE-2024-42461,CVE-2022-24771,CVE-2023-25653,CVE-2023-46233,CVE-2022-31129,CVE-2023-0842","9.8,9.1,7.5,7.5,5.3,9.1,7.5,7.5","HIGH,CRITICAL,MODERATE,LOW,LOW,LOW,LOW,LOW,CRITICAL,HIGH,HIGH,HIGH,HIGH,HIGH,MODERATE,CRITICAL,HIGH,LOW,LOW,MODERATE,LOW,MODERATE,HIGH,HIGH,HIGH,HIGH,LOW,MODERATE,HIGH,HIGH",2
WeiGiegie/666,240..450,301,2025-09-24T22:00:21Z,package.json,0,0,,,,,0
obsidianmd/obsidian-developer-docs,240..450,301,2025-09-24T06:38:22Z,package.json,2,0,,,,,0
cba85/electron-webview,240..450,301,2025-09-16T02:53:30Z,package.json,2,0,,,,,0
idinging/freemail,240..450,299,2025-09-24T23:44:17Z,package.json,0,0,,,,,0
olsh/Feedly-Notifier,240..450,300,2025-09-21T04:27:50Z,package.json,13,0,,,,,0
lpinca/binb,240..450,299,2025-09-06T13:40:45Z,package.json,18,5,"GHSA-3965-hpx2-q597,GHSA-rv95-896h-c2vc,GHSA-fwr7-v2mv-hh25,GHSA-qw6h-vgh9-j6wx,GHSA-3h5v-q93c-6h6q","CVE-2021-43138,CVE-2024-37890,CVE-2024-29041,CVE-2024-43796,CVE-2024-36361","7.8,5.0","HIGH,HIGH,MODERATE,MODERATE,LOW",0
mike-north/ember-cli-materialize,240..450,300,2025-09-09T13:26:30Z,package.json,51,1,GHSA-r2j6-p67h-q639,CVE-2020-26226,8.1,HIGH,0
1inch/spot-price-aggregator,240..450,299,2025-09-19T17:27:38Z,package.json,31,0,,,,,0
oracle/oracle-db-tools,240..450,299,2025-09-04T15:21:23Z,package.json,0,0,,,,,0
evoluteur/colorpicker,240..450,299,2025-09-13T21:24:18Z,package.json,6,2,"GHSA-rm36-94g8-835r,GHSA-j383-35pm-c5h4","CVE-2022-1537,CVE-2022-0436",7.8,"MODERATE,HIGH",1
woocommerce/woocommerce-rest-api-js-lib,240..450,299,2025-09-01T13:27:51Z,package.json,24,9,"GHSA-8v38-pw62-9cw2,GHSA-8hc4-vh64-cxmj,GHSA-hh27-ffr2-f2jc,GHSA-4hjh-wcwx-xvwj,GHSA-jr5f-v2jv-69x6,GHSA-hgjh-723h-mx2j,GHSA-jf5r-8hm2-f872,GHSA-9m6j-fcg5-2442,GHSA-rqff-837h-mm52","CVE-2022-0512,CVE-2025-58754,CVE-2022-0691,CVE-2024-39338,CVE-2021-3664,CVE-2025-27152,CVE-2021-27515,CVE-2022-0639,CVE-2022-0686","6.5,7.5","MODERATE,MODERATE,MODERATE,MODERATE,CRITICAL,MODERATE,HIGH,HIGH,HIGH",0
MagicTheGathering/mtg-sdk-javascript,240..450,300,2025-09-06T23:30:52Z,package.json,74,28,"GHSA-ph58-4vrj-w6hr,GHSA-hjrf-2m68-5959,GHSA-7mvr-5x2g-wfc8,GHSA-qwcr-r2fm-qrc7,GHSA-gxpj-cx7g-858c,GHSA-8mvj-3j78-4qmw,GHSA-w532-jxjh-hjhj,GHSA-8cf7-32gw-wr33,GHSA-57f3-gghm-9mhc,GHSA-qwph-4952-7xr6,GHSA-vh59-v9r5-4mh4,GHSA-4v9v-hfq4-rm2v,GHSA-p493-635q-r6gr,GHSA-gwg9-rgvj-4h5j,GHSA-wr3j-pwj9-hqq6,GHSA-r8f7-9pfq-mjmv,GHSA-p8p7-x288-28g6,GHSA-9v62-24cr-58cx,GHSA-rv95-896h-c2vc,GHSA-4p24-vmcr-4gqj,GHSA-9jgg-88mc-972h,GHSA-qw6h-vgh9-j6wx,GHSA-9v3m-8fp8-mj99,GHSA-44fp-w29j-9vj5,GHSA-3q6f-8grx-pr4v,GHSA-3965-hpx2-q597,GHSA-3mgp-fx93-9xv5,GHSA-9vvw-cc9w-f27h","CVE-2025-57810,CVE-2025-30359,CVE-2016-10735,CVE-2023-28155,CVE-2024-29041,CVE-2024-43796,CVE-2019-5413,CVE-2024-36361,CVE-2018-20677,CVE-2019-8331,CVE-2022-23541,CVE-2021-21353,CVE-2025-30360,CVE-2020-7690,CVE-2022-23540,CVE-2021-23353,CVE-2024-45590,CVE-2025-47935,CVE-2018-14042,CVE-2018-20676,CVE-2020-24025,CVE-2017-20165,CVE-2025-29907,CVE-2017-16137,CVE-2022-23539,CVE-2020-7691,CVE-2024-29180","7.5,5.9,5.0,9.8,3.5,7.5,6.1,6.1,5.3","MODERATE,MODERATE,HIGH,HIGH,HIGH,MODERATE,MODERATE,HIGH,MODERATE,MODERATE,HIGH,MODERATE,MODERATE,MODERATE,LOW,CRITICAL,HIGH,LOW,HIGH,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,HIGH,MODERATE,MODERATE,MODERATE",0
JoshCrozier/leetcode-javascript,240..450,298,2025-09-24T07:47:17Z,package.json,0,0,,,,,0
dinoosauro/tiktok-to-ytdlp,240..450,298,2025-09-20T08:43:35Z,package.json,11,11,"GHSA-356w-63v5-8wf4,GHSA-64vr-g452-qvp3,GHSA-vg6x-rcgg-rjx6,GHSA-8266-84wp-wv5c,GHSA-9cwx-2883-4wfx,GHSA-g4jq-h2w9-997c,GHSA-xcj6-pq6g-qj4x,GHSA-x574-m823-4x7w,GHSA-859w-5945-r5v3,GHSA-jqfw-vq24-v9c3,GHSA-4r4m-qw57-chr8","CVE-2024-45047,CVE-2024-45811,CVE-2025-30208,CVE-2025-31486,CVE-2025-24010,CVE-2024-45812,CVE-2025-32395,CVE-2025-58751,CVE-2025-46565,CVE-2025-31125,CVE-2025-58752",5.3,"MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,LOW,LOW",34
zellwk/zl-fetch,240..450,298,2025-09-20T03:23:39Z,package.json,18,6,"GHSA-gcx4-mw62-g8wm,GHSA-fjgf-rc76-4x9p,GHSA-g5hg-p3ph-g8qg,GHSA-jqfw-vq24-v9c3,GHSA-fjxv-7rqg-78g4,GHSA-g4jq-h2w9-997c","CVE-2024-47068,CVE-2025-7338,CVE-2025-58752,CVE-2025-7783,CVE-2025-58751,CVE-2025-48997","6.1,5.3","HIGH,CRITICAL,LOW,LOW,HIGH,HIGH",0
florajs/sql-parser,240..450,298,2025-09-16T13:35:47Z,package.json,6,0,,,,,0
zhravan/github-readme-quotes,240..450,298,2025-09-24T23:41:49Z,package.json,19,2,"GHSA-qwcr-r2fm-qrc7,GHSA-r683-j2x4-v87g","CVE-2024-45590,CVE-2022-0235","8.8,7.5","HIGH,HIGH",2
gorhill/uBO-Scope,240..450,297,2025-09-22T08:40:37Z,package.json,7,1,,CVE-2020-1481,8.8,,2
philhartung/aes67-monitor,240..450,297,2025-09-06T17:28:02Z,package.json,16,2,"GHSA-vmqv-hx8q-j7mg,GHSA-7vhm-fmph-7wxw","CVE-2025-55305,CVE-2024-21522",,"MODERATE,HIGH",0
elwerene/libreoffice-convert,240..450,297,2025-09-12T17:38:10Z,package.json,4,1,GHSA-52f5-9888-hmc6,CVE-2025-54798,,LOW,0
fauna-labs/fwitter,240..450,297,2025-06-09T14:28:19Z,package.json,21,0,,,,,0
ShuchirJ/HCGateway,240..450,296,2025-09-22T21:53:43Z,package.json,22,1,GHSA-4hjh-wcwx-xvwj,CVE-2025-58754,7.5,HIGH,0
wll8/mockm,240..450,299,2025-09-23T03:34:48Z,package.json,74,18,"GHSA-4rq4-32rv-6wp6,GHSA-cchq-frgv-rjh5,GHSA-9r2w-394v-53qc,GHSA-qq89-hq3f-393p,GHSA-fjxv-7rqg-78g4,GHSA-g644-9gfx-q4q4,GHSA-4hjh-wcwx-xvwj,GHSA-jr5f-v2jv-69x6,GHSA-wf5p-g6vw-rhxx,GHSA-f5x3-32g6-xq36,GHSA-3h5v-q93c-6h6q,GHSA-hrpp-h998-j3pp,GHSA-64g7-mvw6-v9qj,GHSA-cph5-m8f7-6c5x,GHSA-r628-mhmh-qjhw,GHSA-r8f7-9pfq-mjmv,GHSA-5955-9wpr-37jh,GHSA-3jfq-g458-7qm9","CVE-2025-58754,CVE-2022-24999,CVE-2023-37903,CVE-2021-32803,CVE-2021-3749,CVE-2023-37466,CVE-2024-37890,CVE-2021-37712,CVE-2025-27152,CVE-2021-32804,CVE-2022-0144,CVE-2023-45857,CVE-2020-24025,CVE-2021-37701,CVE-2021-37713,CVE-2024-28863,CVE-2025-7783","8.2,8.2,9.8,7.5,7.5,7.5,7.1,5.3","HIGH,HIGH,HIGH,HIGH,HIGH,MODERATE,CRITICAL,CRITICAL,CRITICAL,HIGH,HIGH,MODERATE,HIGH,HIGH,HIGH,HIGH,HIGH,MODERATE,MODERATE",6
gorenje/erlang-red,240..450,296,2025-09-24T17:19:35Z,package.json,0,0,,,,,0
vadimpronin/guacamole-lite,240..450,296,2025-09-22T09:15:06Z,package.json,7,6,"GHSA-jr5f-v2jv-69x6,GHSA-rv95-896h-c2vc,GHSA-8hc4-vh64-cxmj,GHSA-4hjh-wcwx-xvwj,GHSA-qw6h-vgh9-j6wx,GHSA-3h5v-q93c-6h6q","CVE-2025-58754,CVE-2024-39338,CVE-2024-37890,CVE-2024-29041,CVE-2024-43796,CVE-2025-27152","5.0,7.5","MODERATE,LOW,HIGH,HIGH,HIGH,HIGH",0
KSDaemon/wampy.js,240..450,296,2025-08-25T16:27:45Z,package.json,43,0,,,,,0
pinojs/sonic-boom,240..450,296,2025-09-22T17:00:04Z,package.json,10,1,,CVE-2022-39288,7.5,,0
nicholasaleks/Damn-Vulnerable-Drone,240..450,296,2025-09-24T12:55:01Z,package.json,27,12,"GHSA-5q88-cjfq-g2mh,GHSA-mh2h-6j8q-x246,GHSA-rc3x-jf5g-xvc5,MAL-2025-21003,GHSA-j383-35pm-c5h4,GHSA-7x7c-qm48-pq9c,GHSA-m5pj-vjjf-4m3h,GHSA-cf4h-3jhx-xvhq,GHSA-rm36-94g8-835r,GHSA-xp63-6vf5-xf3v,GHSA-mxhp-79qh-mcx6,MAL-2025-22760","CVE-2019-10790,CVE-2022-0437,CVE-2020-7729,CVE-2022-1537,CVE-2022-0436,CVE-2020-7596,CVE-2021-23495,CVE-2020-15123,CVE-2021-23358,CVE-2020-7597","9.3,7.8,3.3,5.4","HIGH,HIGH,MODERATE,UNKNOWN,HIGH,HIGH,MODERATE,HIGH,CRITICAL,UNKNOWN,MODERATE,MODERATE",2
winstonjs/winston-mongodb,240..450,296,2025-09-22T08:29:39Z,package.json,10,3,"GHSA-2p57-rm9w-gvfp,GHSA-m7xq-9374-9rvx,GHSA-vg7j-7cwx-8wgw","CVE-2024-53900,CVE-2024-29415,CVE-2025-23061",,"HIGH,CRITICAL,HIGH",2
RangerMauve/hyper-sdk,240..450,296,2025-09-23T14:30:28Z,package.json,21,0,,,,,0
RobLoach/node-raylib,240..450,296,2025-09-12T01:27:32Z,package.json,11,1,GHSA-22r3-9w55-cj54,CVE-2024-24828,6.6,MODERATE,0
TomaszRewak/js-spread-grid,240..450,296,2025-09-23T16:01:13Z,package.json,47,5,"GHSA-9jgg-88mc-972h,GHSA-4vvj-4cpr-p986,GHSA-4v9v-hfq4-rm2v,GHSA-x7hr-w5r2-h6wg","CVE-2025-30359,CVE-2024-53382,CVE-2021-42581,CVE-2025-30360,CVE-2024-43788","6.4,6.4,9.1","MODERATE,MODERATE,MODERATE,MODERATE,MODERATE",0
apache/guacamole-website,240..450,296,2025-09-21T08:06:13Z,package.json,0,0,,,,,0
depado/goploader,240..450,296,2025-09-20T18:01:47Z,package.json,0,0,,,,,0
TanStack/config,240..450,295,2025-09-22T07:27:52Z,package.json,49,0,,,,,0
Dramwig/FlowLine,240..450,295,2025-09-24T13:44:11Z,package.json,0,0,,,,,0
nextcloud/end_to_end_encryption,240..450,296,2025-09-23T00:32:54Z,package.json,37,4,GHSA-5j4c-8p2g-v4jx,"CVE-2017-0888,CVE-2021-22896,CVE-2022-39210,CVE-2024-9506","4.3,4.3,3.2,4.3,3.2,3.2,3.2,3.2,3.2",LOW,0
h5bp/create-html5-boilerplate,240..450,295,2025-08-25T03:13:15Z,package.json,23,0,,,,,0
arnoudkooi/SN-Utils,240..450,295,2025-09-21T16:09:44Z,package.json,0,0,,,,,0
alallier/reload,240..450,295,2025-09-03T08:33:15Z,package.json,13,2,"GHSA-xvch-5gv4-984h,GHSA-vh95-rmgr-6w4m","CVE-2020-7598,CVE-2021-44906",9.8,"MODERATE,CRITICAL",0
fastify/fastify-oauth2,240..450,295,2025-09-22T18:20:30Z,package.json,11,1,GHSA-mg2h-6x62-wpwc,CVE-2025-32442,7.5,HIGH,0
shamahoque/mern-skeleton,240..450,295,2025-09-16T11:52:12Z,package.json,29,18,"GHSA-hjrf-2m68-5959,GHSA-rv95-896h-c2vc,GHSA-h8hf-x3f4-xwgp,GHSA-qw6h-vgh9-j6wx,GHSA-vg7j-7cwx-8wgw,GHSA-6g6m-m6h5-w9gf,GHSA-f825-f98c-gj3g,GHSA-qwph-4952-7xr6,GHSA-qwcr-r2fm-qrc7,GHSA-8cf7-32gw-wr33,GHSA-m7xq-9374-9rvx,GHSA-29mw-wpgm-hmr9,GHSA-wr3j-pwj9-hqq6,GHSA-p6mc-m468-83gw,GHSA-35jh-r3h4-6jhm,GHSA-9m93-w8w6-76hh","BIT-mongoose-2022-2564,CVE-2020-15084,CVE-2022-23540,CVE-2024-53900,CVE-2022-2564,CVE-2024-29041,CVE-2021-23337,CVE-2024-43796,CVE-2022-24304,BIT-mongoose-2023-3696,CVE-2025-23061,CVE-2024-45590,CVE-2023-3696,CVE-2020-8203,CVE-2024-29180,CVE-2022-23541,CVE-2022-23539,CVE-2020-28500","7.2,7.7,5.9,5.0,10.0,7.5","HIGH,MODERATE,HIGH,HIGH,HIGH,MODERATE,MODERATE,MODERATE,LOW,HIGH,CRITICAL,CRITICAL,HIGH,CRITICAL,HIGH,HIGH",4
FiloSottile/mostly-harmless,240..450,295,2025-09-17T06:05:49Z,package.json,8,3,"GHSA-xvch-5gv4-984h,GHSA-vh95-rmgr-6w4m,GHSA-c2gp-86p4-5935","CVE-2019-5786,CVE-2021-44906,CVE-2020-7598",9.8,"MODERATE,MODERATE,CRITICAL",8
bernhard-42/three-cad-viewer,240..450,295,2025-09-24T06:04:07Z,package.json,16,0,,,,,0
jeanchristophe13v/PageTalk,240..450,294,2025-09-23T05:12:55Z,package.json,0,0,,,,,0
azuwis/zigbee2mqtt-networkmap,240..450,294,2025-09-21T13:27:35Z,package.json,11,1,GHSA-5j4c-8p2g-v4jx,CVE-2024-9506,,LOW,0
tursodatabase/libsql-js,240..450,294,2025-09-23T13:57:08Z,package.json,18,0,,,,,0
eslint/rewrite,240..450,294,2025-09-24T18:14:46Z,package.json,32,1,,CVE-2020-1481,"8.8,8.8",,2
shaodahong/jd-happy,240..450,294,2025-09-24T04:42:45Z,package.json,9,6,"GHSA-cph5-m8f7-6c5x,GHSA-wf5p-g6vw-rhxx,GHSA-jr5f-v2jv-69x6,GHSA-4w2v-q235-vp99,GHSA-4hjh-wcwx-xvwj,GHSA-c2gp-86p4-5935","CVE-2025-58754,CVE-2023-45857,CVE-2021-3749,CVE-2020-28168,CVE-2019-5786,CVE-2025-27152",7.5,"MODERATE,MODERATE,HIGH,MODERATE,HIGH,HIGH",9
fjogeleit/http-request-action,240..450,294,2025-09-22T17:48:16Z,package.json,5,1,GHSA-fjxv-7rqg-78g4,CVE-2025-7783,,CRITICAL,1
SudhanPlayz/NeonDark-Theme,240..450,293,2025-09-22T10:50:08Z,package.json,4,0,,,,,0
JaneJeon/blink,240..450,294,2025-08-28T07:07:51Z,package.json,85,3,"GHSA-qw6h-vgh9-j6wx,GHSA-rv95-896h-c2vc","CVE-2024-43796,CVE-2015-9236,CVE-2024-29041","5.3,5.0","MODERATE,LOW",0
zpix1/yt-anti-translate,240..450,294,2025-09-24T20:39:15Z,package.json,19,0,,,,,0
tivac/modular-css,240..450,295,2025-09-03T17:56:56Z,package.json,97,16,"GHSA-4vvj-4cpr-p986,GHSA-6q87-84jw-cjhp,GHSA-xcj6-pq6g-qj4x,GHSA-x574-m823-4x7w,GHSA-jqfw-vq24-v9c3,GHSA-rjjv-87mx-6x3h,GHSA-356w-63v5-8wf4,GHSA-7fh5-64p2-3v2j,GHSA-vg6x-rcgg-rjx6,GHSA-gcx4-mw62-g8wm,GHSA-g4jq-h2w9-997c,GHSA-mh2x-fcqh-fmqv,GHSA-g5m6-hxpp-fc49,GHSA-859w-5945-r5v3,GHSA-4r4m-qw57-chr8,GHSA-hc6q-2mpp-qw7j","CVE-2024-53261,CVE-2024-47068,CVE-2024-53262,CVE-2025-24010,CVE-2025-30208,CVE-2025-31486,CVE-2023-28154,CVE-2024-23641,CVE-2025-32395,CVE-2025-32388,CVE-2025-58751,CVE-2023-44270,CVE-2025-46565,CVE-2025-31125,CVE-2025-58752,CVE-2024-43788","6.1,6.4,5.3,5.3","HIGH,CRITICAL,MODERATE,HIGH,LOW,LOW,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,LOW,LOW,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,LOW,LOW,MODERATE",34
Ice-Hazymoon/hugo-theme-luna,240..450,294,2025-09-23T12:01:02Z,package.json,32,0,,,,,0
PokeAPI/pokeapi-js-wrapper,240..450,293,2025-09-09T13:39:19Z,package.json,13,1,GHSA-4hjh-wcwx-xvwj,CVE-2025-58754,7.5,HIGH,0
arlac77/svelte-websocket-store,240..450,293,2025-09-24T20:09:49Z,package.json,20,1,,CVE-2020-26226,8.1,,0
sa-si-dev/virtual-select,240..450,293,2025-09-24T12:14:39Z,package.json,26,0,,,,,0
sindresorhus/p-timeout,240..450,293,2025-09-15T11:10:12Z,package.json,8,0,,,,,0
rstudio/crosstalk,240..450,293,2025-08-27T15:02:10Z,package.json,17,3,"GHSA-rm36-94g8-835r,GHSA-m5pj-vjjf-4m3h,GHSA-j383-35pm-c5h4","CVE-2022-1537,CVE-2020-7729,CVE-2022-0436",7.8,"HIGH,MODERATE,HIGH",1
Khanmanan/automod-bot,240..450,293,2025-09-19T09:54:40Z,package.json,4,2,"GHSA-m7xq-9374-9rvx,GHSA-vg7j-7cwx-8wgw","CVE-2024-53900,CVE-2025-23061",,"HIGH,CRITICAL",2
sindresorhus/exit-hook,240..450,292,2025-09-15T21:42:05Z,package.json,4,0,,,,,0
AIGNE-io/aigne-doc-smith,240..450,293,2025-09-24T17:02:20Z,package.json,27,2,"GHSA-7rqq-prvp-x9jh,GHSA-8gwm-58g9-j8pw","CVE-2025-54881,CVE-2025-54880",,"MODERATE,MODERATE",0
EclipseFdn/publish-extensions,240..450,293,2025-09-22T12:44:42Z,package.json,25,2,"GHSA-xvch-5gv4-984h,GHSA-c2qf-rxjj-qqgw","CVE-2022-25883,CVE-2021-44906",5.3,"HIGH,CRITICAL",0
diracdeltas/niceware,240..450,292,2025-08-24T12:55:54Z,package.json,6,0,,,,,0
Bourhjoul/Mern-Ecommerce-website,240..450,293,2025-09-19T18:17:24Z,package.json,116,22,"GHSA-hjrf-2m68-5959,GHSA-4hjh-wcwx-xvwj,GHSA-jr5f-v2jv-69x6,GHSA-f825-f98c-gj3g,GHSA-wf5p-g6vw-rhxx,GHSA-qwph-4952-7xr6,GHSA-8cf7-32gw-wr33,GHSA-w8qv-6jwh-64r5,GHSA-m7xq-9374-9rvx,GHSA-9m93-w8w6-76hh,GHSA-vc8w-jr9v-vj7f,GHSA-rv95-896h-c2vc,GHSA-h8hf-x3f4-xwgp,GHSA-9c47-m6qq-7p4h,GHSA-qw6h-vgh9-j6wx,GHSA-vg7j-7cwx-8wgw,GHSA-c2qf-rxjj-qqgw,GHSA-44fp-w29j-9vj5,GHSA-cph5-m8f7-6c5x,GHSA-xvch-5gv4-984h","BIT-mongoose-2022-2564,CVE-2024-53900,CVE-2021-3749,CVE-2024-29041,CVE-2022-24304,CVE-2025-27152,CVE-2024-43796,BIT-mongoose-2023-3696,CVE-2021-23364,CVE-2023-3696,CVE-2022-23541,CVE-2022-46175,CVE-2021-44906,CVE-2025-58754,CVE-2022-23540,CVE-2024-6531,CVE-2022-2564,CVE-2022-25883,CVE-2025-47935,CVE-2023-45857,CVE-2022-23539,CVE-2025-23061","5.3,7.5,5.3,7.1,5.9,5.0,10.0","MODERATE,MODERATE,HIGH,MODERATE,HIGH,HIGH,HIGH,HIGH,HIGH,MODERATE,MODERATE,HIGH,MODERATE,LOW,CRITICAL,HIGH,CRITICAL,CRITICAL,HIGH,CRITICAL",4
y-shi23/MeowNocode,240..450,292,2025-09-24T22:09:04Z,package.json,73,11,"GHSA-356w-63v5-8wf4,GHSA-8hc4-vh64-cxmj,GHSA-vg6x-rcgg-rjx6,GHSA-4hjh-wcwx-xvwj,GHSA-jr5f-v2jv-69x6,GHSA-g4jq-h2w9-997c,GHSA-xcj6-pq6g-qj4x,GHSA-x574-m823-4x7w,GHSA-859w-5945-r5v3,GHSA-jqfw-vq24-v9c3,GHSA-4r4m-qw57-chr8","CVE-2025-58754,CVE-2025-30208,CVE-2025-31486,CVE-2024-39338,CVE-2025-24010,CVE-2025-27152,CVE-2025-32395,CVE-2025-58751,CVE-2025-46565,CVE-2025-31125,CVE-2025-58752","7.5,5.3","HIGH,HIGH,HIGH,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,LOW,LOW",42
linuxboot/book,240..450,291,2025-09-17T07:54:27Z,package.json,0,0,,,,,0
DusteDdk/dstream,240..450,291,2025-09-14T06:10:37Z,package.json,5,3,"GHSA-qw6h-vgh9-j6wx,GHSA-rv95-896h-c2vc,GHSA-qwcr-r2fm-qrc7","CVE-2024-43796,CVE-2024-45590,CVE-2024-29041","5.0,7.5","MODERATE,LOW,HIGH",0
npm/cacache,240..450,292,2025-09-03T19:05:48Z,package.json,14,0,,,,,0
vercel-labs/mcp-for-next.js,240..450,290,2025-09-23T01:09:30Z,package.json,9,3,"GHSA-g5qg-72qw-gw5v,GHSA-xv57-4mr9-wg8v,GHSA-4342-x723-ch2f","CVE-2025-55173,CVE-2025-57752,CVE-2025-57822",,"MODERATE,MODERATE,MODERATE",0
StephanWagner/svgMap,240..450,290,2025-09-09T11:59:41Z,package.json,20,0,,,,,0
JetBrains/qodana-action,240..450,290,2025-09-18T00:33:57Z,package.json,43,1,GHSA-4hjh-wcwx-xvwj,CVE-2025-58754,7.5,HIGH,0
Ezviz-OpenBiz/EZUIKit-JavaScript-npm,240..450,292,2025-09-19T23:57:15Z,package.json,140,20,"GHSA-64vr-g452-qvp3,GHSA-x8qp-wqqm-57ph,GHSA-p2ph-7g93-hw3m,GHSA-xcj6-pq6g-qj4x,GHSA-x574-m823-4x7w,GHSA-jqfw-vq24-v9c3,GHSA-vmqv-hx8q-j7mg,GHSA-5j4c-8p2g-v4jx,GHSA-356w-63v5-8wf4,GHSA-vg6x-rcgg-rjx6,GHSA-9cwx-2883-4wfx,GHSA-g4jq-h2w9-997c,GHSA-jpcq-cgw6-v4j6,GHSA-859w-5945-r5v3,GHSA-g3ch-rx76-35fx,GHSA-4r4m-qw57-chr8,GHSA-gxr4-xjj5-5px2,GHSA-6c3j-c64m-qhgq","CVE-2024-45811,CVE-2025-53892,CVE-2025-24010,CVE-2024-45812,CVE-2025-27597,CVE-2024-6783,BIT-drupal-2020-11023,CVE-2024-9506,CVE-2025-58752,CVE-2019-11358,CVE-2025-55305,CVE-2020-11023,BIT-drupal-2020-11022,CVE-2025-30208,CVE-2025-31486,CVE-2025-32395,CVE-2025-58751,CVE-2020-11022,CVE-2025-46565,CVE-2025-31125","5.3,5.3,6.9,5.3","LOW,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,LOW,LOW,HIGH,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,LOW,LOW,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,LOW,LOW",27
downforacross/downforacross.com,240..450,292,2025-09-20T04:11:31Z,package.json,80,11,"GHSA-rrc9-gqf8-8rwg,GHSA-rv95-896h-c2vc,GHSA-3wf4-68gx-mph8,GHSA-wc69-rhjr-hc9g,GHSA-qw6h-vgh9-j6wx,GHSA-fxwf-4rqh-v8g3,GHSA-qwcr-r2fm-qrc7,GHSA-25hc-qcg6-38wj,GHSA-29mw-wpgm-hmr9,GHSA-8hfj-j24r-96c4,GHSA-35jh-r3h4-6jhm","CVE-2020-28481,CVE-2020-28472,CVE-2024-29041,CVE-2021-23337,CVE-2024-43796,CVE-2022-24785,CVE-2024-45590,CVE-2024-38355,CVE-2022-31129,CVE-2024-11023,CVE-2020-28500","7.5,7.5,7.2,5.0","HIGH,HIGH,MODERATE,MODERATE,HIGH,HIGH,MODERATE,HIGH,MODERATE,MODERATE,LOW",2
jasonacox/TinyLLM,240..450,289,2025-09-23T00:36:40Z,package.json,0,0,,,,,0
kvndrsslr/sketchybar-app-font,240..450,289,2025-09-24T06:55:27Z,package.json,4,2,"GHSA-qw6h-vgh9-j6wx,GHSA-rv95-896h-c2vc","CVE-2024-43796,CVE-2024-29041",5.0,"MODERATE,LOW",0
alexemanuelol/rustplusplus,240..450,289,2025-09-22T19:21:35Z,package.json,18,5,"GHSA-8hc4-vh64-cxmj,GHSA-882j-4vj5-7vmj,GHSA-4hjh-wcwx-xvwj,GHSA-jr5f-v2jv-69x6,GHSA-wf5p-g6vw-rhxx","CVE-2025-58754,CVE-2024-39338,CVE-2023-45857,CVE-2024-29042,CVE-2025-27152",7.5,"MODERATE,HIGH,HIGH,HIGH,MODERATE",0
